Time	Filtered_Annual	Fitted_Annual	Residual	Anomaly
20170407	-232.308	-270.915	38.607	0
20170408	-230.492	-270.292	39.800	0
20170409	-228.490	-269.588	41.098	0
20170410	-226.301	-268.804	42.503	0
20170411	-223.884	-267.939	44.055	0
20170412	-221.209	-266.992	45.783	0
20170413	-218.278	-265.965	47.686	0
20170414	-215.073	-264.855	49.782	0
20170415	-211.681	-263.663	51.983	0
20170416	-208.168	-262.390	54.221	0
20170417	-204.510	-261.033	56.524	0
20170418	-200.738	-259.594	58.856	0
20170419	-196.811	-258.072	61.261	0
20170420	-192.691	-256.467	63.776	0
20170421	-188.440	-254.779	66.338	0
20170422	-184.071	-253.007	68.936	0
20170423	-179.484	-251.153	71.669	0
20170424	-174.624	-249.217	74.592	0
20170425	-169.494	-247.199	77.704	0
20170426	-164.049	-245.099	81.050	1
20170427	-158.361	-242.919	84.559	1
20170428	-152.479	-240.660	88.181	1
20170429	-146.334	-238.321	91.986	1
20170430	-139.923	-235.903	95.980	1
20170501	-133.450	-233.407	99.957	1
20170502	-127.052	-230.835	103.783	1
20170503	-120.737	-228.186	107.448	1
20170504	-114.617	-225.462	110.845	1
20170505	-108.590	-222.665	114.075	1
20170506	-102.594	-219.796	117.202	1
20170507	-96.793	-216.858	120.064	1
20170508	-91.232	-213.850	122.618	1
20170509	-85.788	-210.775	124.986	1
20170510	-80.424	-207.633	127.209	1
20170511	-75.159	-204.427	129.268	1
20170512	-69.950	-201.157	131.207	1
20170513	-64.962	-197.825	132.863	1
20170514	-60.314	-194.432	134.118	1
20170515	-55.932	-190.980	135.048	1
20170516	-51.851	-187.471	135.620	1
20170517	-47.808	-183.907	136.099	1
20170518	-43.573	-180.289	136.716	1
20170519	-39.221	-176.618	137.397	1
20170520	-34.645	-172.895	138.251	1
20170521	-29.921	-169.122	139.201	1
20170522	-25.130	-165.300	140.171	1
20170523	-20.075	-161.430	141.355	1
20170524	-14.694	-157.514	142.820	1
20170525	-9.278	-153.551	144.273	1
20170526	-3.986	-149.545	145.559	1
20170527	1.224	-145.495	146.719	1
20170528	6.234	-141.405	147.639	1
20170529	11.285	-137.274	148.559	1
20170530	16.558	-133.105	149.663	1
20170531	21.859	-128.898	150.757	1
20170601	27.199	-124.655	151.854	1
20170602	32.515	-120.377	152.892	1
20170603	37.691	-116.066	153.757	1
20170604	42.798	-111.723	154.521	1
20170605	47.824	-107.351	155.175	1
20170606	52.709	-102.951	155.660	1
20170607	57.437	-98.525	155.962	1
20170608	61.963	-94.073	156.036	1
20170609	66.241	-89.599	155.840	1
20170610	70.436	-85.102	155.538	1
20170611	74.657	-80.585	155.242	1
20170612	78.851	-76.047	154.898	1
20170613	83.072	-71.490	154.562	1
20170614	87.215	-66.915	154.130	1
20170615	91.189	-62.323	153.511	1
20170616	95.094	-57.714	152.808	1
20170617	98.933	-53.091	152.023	1
20170618	102.718	-48.452	151.170	1
20170619	106.496	-43.800	150.297	1
20170620	110.240	-39.136	149.375	1
20170621	113.950	-34.459	148.409	1
20170622	117.666	-29.770	147.437	1
20170623	121.407	-25.070	146.477	1
20170624	125.184	-20.359	145.543	1
20170625	129.024	-15.638	144.662	1
20170626	132.849	-10.909	143.757	1
20170627	136.606	-6.173	142.779	1
20170628	140.325	-1.433	141.758	1
20170629	143.985	3.311	140.674	1
20170630	147.634	8.055	139.579	1
20170701	151.318	12.799	138.519	1
20170702	154.993	17.540	137.452	0
20170703	158.658	22.278	136.380	0
20170704	162.515	27.010	135.505	0
20170705	166.704	31.737	134.967	0
20170706	171.235	36.458	134.777	0
20170707	176.217	41.172	135.044	0
20170708	181.571	45.879	135.692	0
20170709	187.248	50.576	136.672	0
20170710	193.410	55.265	138.145	0
20170711	200.107	59.942	140.165	0
20170712	207.237	64.608	142.629	0
20170713	214.774	69.260	145.514	0
20170714	222.747	73.897	148.850	0
20170715	231.127	78.517	152.610	0
20170716	240.076	83.119	156.957	0
20170717	249.714	87.702	162.012	0
20170718	259.983	92.265	167.718	0
20170719	270.928	96.806	174.122	0
20170720	281.933	101.322	180.610	0
20170721	292.501	105.811	186.690	0
20170722	302.720	110.267	192.453	0
20170723	312.305	114.688	197.617	0
20170724	321.456	119.070	202.386	0
20170725	330.341	123.408	206.934	0
20170726	338.486	127.698	210.788	0
20170727	345.730	131.937	213.793	0
20170728	352.627	136.125	216.502	0
20170729	359.440	140.262	219.177	0
20170730	366.068	144.350	221.718	0
20170731	372.716	148.390	224.326	0
20170801	378.835	152.380	226.455	0
20170802	384.012	156.320	227.692	0
20170803	388.598	160.212	228.386	0
20170804	392.523	164.055	228.468	0
20170805	396.396	167.849	228.547	0
20170806	400.810	171.595	229.216	0
20170807	405.558	175.292	230.266	0
20170808	410.882	178.945	231.938	0
20170809	416.695	182.555	234.140	0
20170810	422.862	186.126	236.736	0
20170811	429.841	189.661	240.180	0
20170812	437.822	193.161	244.661	0
20170813	446.049	196.625	249.424	0
20170814	454.102	200.051	254.051	0
20170815	462.129	203.435	258.694	0
20170816	469.852	206.776	263.076	0
20170817	477.883	210.072	267.811	0
20170818	486.702	213.322	273.380	0
20170819	495.823	216.521	279.302	0
20170820	505.281	219.670	285.611	0
20170821	514.675	222.769	291.906	0
20170822	523.526	225.817	297.709	0
20170823	532.029	228.814	303.215	0
20170824	540.033	231.758	308.275	0
20170825	547.475	234.644	312.831	0
20170826	554.381	237.472	316.909	0
20170827	560.444	240.237	320.206	0
20170828	565.481	242.938	322.543	0
20170829	570.122	245.573	324.549	0
20170830	574.737	248.142	326.595	0
20170831	579.155	250.644	328.511	0
20170901	583.587	253.078	330.509	0
20170902	587.545	255.444	332.101	1
20170903	590.629	257.741	332.889	1
20170904	593.229	259.968	333.261	1
20170905	595.315	262.124	333.191	1
20170906	596.689	264.206	332.483	1
20170907	597.337	266.211	331.126	1
20170908	597.109	268.136	328.973	1
20170909	595.857	269.978	325.879	1
20170910	593.783	271.735	322.048	1
20170911	590.971	273.405	317.566	1
20170912	587.256	274.984	312.271	1
20170913	582.631	276.472	306.159	1
20170914	576.925	277.865	299.060	1
20170915	569.959	279.161	290.797	1
20170916	561.770	280.359	281.410	1
20170917	552.283	281.456	270.826	1
20170918	541.444	282.449	258.995	1
20170919	529.231	283.335	245.896	1
20170920	515.526	284.111	231.414	1
20170921	500.244	284.775	215.469	1
20170922	484.606	285.326	199.280	1
20170923	469.514	285.764	183.750	1
20170924	454.868	286.090	168.778	1
20170925	441.255	286.307	154.948	1
20170926	428.180	286.416	141.765	1
20170927	415.273	286.416	128.857	1
20170928	403.474	286.312	117.163	1
20170929	393.062	286.104	106.958	1
20170930	383.100	285.794	97.306	1
20171001	373.188	285.381	87.807	1
20171002	363.469	284.866	78.604	0
20171003	353.595	284.247	69.348	0
20171004	344.577	283.527	61.050	0
20171005	337.164	282.708	54.456	0
20171006	330.760	281.791	48.969	0
20171007	325.521	280.778	44.742	0
20171008	320.636	279.671	40.965	0
20171009	315.275	278.469	36.806	0
20171010	309.832	277.172	32.660	0
20171011	304.036	275.779	28.257	0
20171012	297.991	274.290	23.702	0
20171013	291.914	272.705	19.209	0
20171014	285.225	271.022	14.203	0
20171015	277.692	269.241	8.451	0
20171016	270.492	267.365	3.127	0
20171017	264.314	265.394	-1.081	0
20171018	258.979	263.334	-4.355	0
20171019	254.953	261.186	-6.233	0
20171020	251.416	258.954	-7.538	0
20171021	247.736	256.639	-8.904	0
20171022	244.685	254.244	-9.559	0
20171023	242.288	251.771	-9.483	0
20171024	240.107	249.222	-9.115	0
20171025	238.072	246.599	-8.527	0
20171026	235.997	243.902	-7.905	0
20171027	233.613	241.132	-7.520	0
20171028	231.424	238.293	-6.869	0
20171029	229.705	235.386	-5.681	0
20171030	228.114	232.414	-4.300	0
20171031	226.680	229.379	-2.698	0
20171101	225.331	226.280	-0.950	0
20171102	223.904	223.119	0.784	0
20171103	222.526	219.896	2.630	0
20171104	221.209	216.613	4.596	0
20171105	219.793	213.268	6.525	0
20171106	218.218	209.864	8.354	0
20171107	216.457	206.399	10.058	0
20171108	214.436	202.874	11.562	0
20171109	212.333	199.290	13.043	0
20171110	210.268	195.649	14.620	0
20171111	208.150	191.952	16.199	0
20171112	206.018	188.200	17.818	0
20171113	203.761	184.394	19.367	0
20171114	201.269	180.533	20.736	0
20171115	198.638	176.619	22.019	0
20171116	195.860	172.653	23.207	0
20171117	192.756	168.636	24.120	0
20171118	189.225	164.568	24.657	0
20171119	185.232	160.450	24.781	0
20171120	180.675	156.284	24.391	0
20171121	175.639	152.069	23.569	0
20171122	170.166	147.808	22.358	0
20171123	164.118	143.500	20.618	0
20171124	157.458	139.148	18.311	0
20171125	150.627	134.750	15.877	0
20171126	143.922	130.310	13.612	0
20171127	137.321	125.828	11.493	0
20171128	131.039	121.307	9.732	0
20171129	124.834	116.749	8.085	0
20171130	118.534	112.154	6.380	0
20171201	112.481	107.526	4.955	0
20171202	106.751	102.865	3.886	0
20171203	100.993	98.174	2.819	0
20171204	95.053	93.452	1.601	0
20171205	88.949	88.701	0.248	0
20171206	82.531	83.920	-1.389	0
20171207	76.153	79.112	-2.959	0
20171208	70.063	74.276	-4.213	0
20171209	64.025	69.415	-5.390	0
20171210	58.075	64.528	-6.454	0
20171211	52.108	59.619	-7.510	0
20171212	45.965	54.686	-8.721	0
20171213	39.762	49.731	-9.969	0
20171214	33.490	44.756	-11.266	0
20171215	27.096	39.760	-12.665	0
20171216	20.587	34.745	-14.158	0
20171217	13.903	29.711	-15.808	0
20171218	6.994	24.658	-17.664	0
20171219	0.108	19.589	-19.481	0
20171220	-6.591	14.506	-21.096	0
20171221	-13.153	9.410	-22.563	0
20171222	-19.483	4.306	-23.789	0
20171223	-25.716	-0.807	-24.909	0
20171224	-31.962	-5.925	-26.037	0
20171225	-38.059	-11.045	-27.014	0
20171226	-43.987	-16.167	-27.820	0
20171227	-49.928	-21.288	-28.639	0
20171228	-55.964	-26.407	-29.557	0
20171229	-62.112	-31.524	-30.588	0
20171230	-68.463	-36.635	-31.827	0
20171231	-74.871	-41.741	-33.131	0
20180101	-81.245	-46.837	-34.408	0
20180102	-87.719	-51.923	-35.795	0
20180103	-94.300	-56.998	-37.302	0
20180104	-100.916	-62.060	-38.855	0
20180105	-107.555	-67.109	-40.446	0
20180106	-114.194	-72.142	-42.052	0
20180107	-120.791	-77.159	-43.632	0
20180108	-127.449	-82.160	-45.290	0
20180109	-134.229	-87.142	-47.086	0
20180110	-141.074	-92.107	-48.967	0
20180111	-148.000	-97.052	-50.948	0
20180112	-154.909	-101.976	-52.933	0
20180113	-161.709	-106.877	-54.832	0
20180114	-168.437	-111.754	-56.683	0
20180115	-175.057	-116.605	-58.452	0
20180116	-181.580	-121.429	-60.151	0
20180117	-188.026	-126.224	-61.802	0
20180118	-194.328	-130.990	-63.338	0
20180119	-200.458	-135.725	-64.733	0
20180120	-206.518	-140.426	-66.092	0
20180121	-212.564	-145.094	-67.471	0
20180122	-218.574	-149.726	-68.849	0
20180123	-224.586	-154.321	-70.265	0
20180124	-230.513	-158.877	-71.636	0
20180125	-236.289	-163.393	-72.896	0
20180126	-241.978	-167.867	-74.111	0
20180127	-247.575	-172.298	-75.277	0
20180128	-253.070	-176.685	-76.385	0
20180129	-258.479	-181.026	-77.453	0
20180130	-263.775	-185.320	-78.455	0
20180131	-268.945	-189.565	-79.380	0
20180201	-274.015	-193.761	-80.254	1
20180202	-278.995	-197.906	-81.089	1
20180203	-283.875	-201.999	-81.876	1
20180204	-288.660	-206.039	-82.621	1
20180205	-293.308	-210.023	-83.285	1
20180206	-297.786	-213.952	-83.835	1
20180207	-302.104	-217.823	-84.281	1
20180208	-306.246	-221.635	-84.611	1
20180209	-310.221	-225.386	-84.835	1
20180210	-314.041	-229.076	-84.965	1
20180211	-317.678	-232.704	-84.974	1
20180212	-321.124	-236.267	-84.857	1
20180213	-324.556	-239.765	-84.791	1
20180214	-328.102	-243.197	-84.906	1
20180215	-331.756	-246.562	-85.194	1
20180216	-335.606	-249.860	-85.746	1
20180217	-339.578	-253.090	-86.488	1
20180218	-343.620	-256.251	-87.370	1
20180219	-347.872	-259.343	-88.529	1
20180220	-352.373	-262.365	-90.009	1
20180221	-357.001	-265.317	-91.685	1
20180222	-361.708	-268.197	-93.510	1
20180223	-366.513	-271.006	-95.507	1
20180224	-371.374	-273.742	-97.631	1
20180225	-376.435	-276.406	-100.030	1
20180226	-381.806	-278.996	-102.810	1
20180227	-387.408	-281.512	-105.896	1
20180228	-393.269	-283.954	-109.315	1
20180301	-399.109	-286.322	-112.788	1
20180302	-404.685	-288.613	-116.072	1
20180303	-410.061	-290.827	-119.234	1
20180304	-415.115	-292.963	-122.152	1
20180305	-419.921	-295.019	-124.902	1
20180306	-424.551	-296.994	-127.557	1
20180307	-428.794	-298.887	-129.907	1
20180308	-432.572	-300.696	-131.876	1
20180309	-436.177	-302.421	-133.755	1
20180310	-439.755	-304.062	-135.694	1
20180311	-443.256	-305.617	-137.640	1
20180312	-446.788	-307.086	-139.702	1
20180313	-450.091	-308.470	-141.621	1
20180314	-452.968	-309.766	-143.202	1
20180315	-455.605	-310.974	-144.631	1
20180316	-457.977	-312.093	-145.884	1
20180317	-460.102	-313.123	-146.979	1
20180318	-462.056	-314.063	-147.994	1
20180319	-463.755	-314.912	-148.843	1
20180320	-465.177	-315.670	-149.507	1
20180321	-466.381	-316.336	-150.046	1
20180322	-467.378	-316.910	-150.468	1
20180323	-468.169	-317.391	-150.779	1
20180324	-468.778	-317.778	-150.999	1
20180325	-469.044	-318.071	-150.972	1
20180326	-468.851	-318.269	-150.583	1
20180327	-468.231	-318.369	-149.862	1
20180328	-467.119	-318.370	-148.749	1
20180329	-465.577	-318.272	-147.305	1
20180330	-463.656	-318.073	-145.583	1
20180331	-461.252	-317.771	-143.481	1
20180401	-458.338	-317.365	-140.973	1
20180402	-455.253	-316.854	-138.398	1
20180403	-452.219	-316.239	-135.980	1
20180404	-449.227	-315.520	-133.708	1
20180405	-446.443	-314.695	-131.748	1
20180406	-443.695	-313.766	-129.929	1
20180407	-440.863	-312.731	-128.131	1
20180408	-438.205	-311.590	-126.615	1
20180409	-435.784	-310.345	-125.439	1
20180410	-433.376	-308.995	-124.381	1
20180411	-430.897	-307.542	-123.356	1
20180412	-428.367	-305.986	-122.381	1
20180413	-425.697	-304.328	-121.369	1
20180414	-423.142	-302.570	-120.573	1
20180415	-420.888	-300.712	-120.176	1
20180416	-418.788	-298.757	-120.030	1
20180417	-416.883	-296.706	-120.176	1
20180418	-414.932	-294.560	-120.372	1
20180419	-412.700	-292.319	-120.381	1
20180420	-410.287	-289.983	-120.304	1
20180421	-407.608	-287.553	-120.055	1
20180422	-404.701	-285.030	-119.670	1
20180423	-401.630	-282.416	-119.214	1
20180424	-398.222	-279.710	-118.512	1
20180425	-394.410	-276.915	-117.496	1
20180426	-390.509	-274.029	-116.480	1
20180427	-386.697	-271.055	-115.642	1
20180428	-382.924	-267.994	-114.930	1
20180429	-379.313	-264.848	-114.466	1
20180430	-375.632	-261.616	-114.016	1
20180501	-371.702	-258.301	-113.400	1
20180502	-367.727	-254.903	-112.824	1
20180503	-363.708	-251.423	-112.285	1
20180504	-359.673	-247.864	-111.809	1
20180505	-355.716	-244.226	-111.489	1
20180506	-351.775	-240.513	-111.262	1
20180507	-347.851	-236.727	-111.124	1
20180508	-344.027	-232.868	-111.159	1
20180509	-340.337	-228.939	-111.397	1
20180510	-336.804	-224.943	-111.861	1
20180511	-333.474	-220.882	-112.593	1
20180512	-330.213	-216.756	-113.457	1
20180513	-326.929	-212.569	-114.360	1
20180514	-323.677	-208.322	-115.356	1
20180515	-320.421	-204.016	-116.406	1
20180516	-317.246	-199.653	-117.593	1
20180517	-314.230	-195.237	-118.993	1
20180518	-311.295	-190.768	-120.527	1
20180519	-308.444	-186.249	-122.194	1
20180520	-305.524	-181.683	-123.842	1
20180521	-302.391	-177.069	-125.322	1
20180522	-299.072	-172.411	-126.661	1
20180523	-295.496	-167.710	-127.786	1
20180524	-291.679	-162.966	-128.713	1
20180525	-287.644	-158.183	-129.461	1
20180526	-283.267	-153.361	-129.906	1
20180527	-278.490	-148.501	-129.989	1
20180528	-273.488	-143.602	-129.886	1
20180529	-268.349	-138.663	-129.686	1
20180530	-263.027	-133.685	-129.342	1
20180531	-257.579	-128.666	-128.912	1
20180601	-251.837	-123.607	-128.230	1
20180602	-245.669	-118.505	-127.164	1
20180603	-239.182	-113.358	-125.823	1
20180604	-232.351	-108.167	-124.184	1
20180605	-225.497	-102.930	-122.567	1
20180606	-218.906	-97.648	-121.257	1
20180607	-212.507	-92.322	-120.186	1
20180608	-206.445	-86.950	-119.495	1
20180609	-200.646	-81.532	-119.115	1
20180610	-195.035	-76.066	-118.970	1
20180611	-189.861	-70.552	-119.309	1
20180612	-185.218	-64.992	-120.226	1
20180613	-180.765	-59.389	-121.377	1
20180614	-176.329	-53.745	-122.583	1
20180615	-171.976	-48.065	-123.911	1
20180616	-167.585	-42.352	-125.233	1
20180617	-163.464	-36.607	-126.857	1
20180618	-159.853	-30.837	-129.016	1
20180619	-156.536	-25.046	-131.490	1
20180620	-153.545	-19.238	-134.307	1
20180621	-150.581	-13.413	-137.168	1
20180622	-147.340	-7.572	-139.768	1
20180623	-143.933	-1.716	-142.217	1
20180624	-140.243	4.153	-144.396	1
20180625	-136.291	10.031	-146.321	1
20180626	-132.131	15.916	-148.046	1
20180627	-127.538	21.805	-149.343	1
20180628	-122.408	27.697	-150.105	1
20180629	-117.137	33.590	-150.727	1
20180630	-111.947	39.482	-151.429	1
20180701	-106.750	45.370	-152.121	1
20180702	-101.691	51.253	-152.944	1
20180703	-96.451	57.127	-153.579	1
20180704	-90.781	62.994	-153.774	1
20180705	-84.930	68.850	-153.780	1
20180706	-78.880	74.695	-153.575	1
20180707	-72.665	80.523	-153.188	1
20180708	-66.400	86.332	-152.732	1
20180709	-59.986	92.116	-152.102	1
20180710	-53.411	97.873	-151.284	1
20180711	-46.759	103.600	-150.359	1
20180712	-40.051	109.294	-149.344	1
20180713	-33.308	114.949	-148.257	1
20180714	-26.573	120.564	-147.137	1
20180715	-19.635	126.138	-145.773	1
20180716	-12.346	131.670	-144.017	1
20180717	-4.760	137.161	-141.921	1
20180718	3.201	142.611	-139.410	1
20180719	11.434	148.016	-136.582	1
20180720	19.849	153.378	-133.529	1
20180721	28.580	158.695	-130.115	1
20180722	37.649	163.968	-126.319	1
20180723	46.522	169.194	-122.673	1
20180724	54.835	174.371	-119.536	1
20180725	62.587	179.495	-116.908	1
20180726	69.506	184.564	-115.057	1
20180727	75.830	189.576	-113.746	1
20180728	81.720	194.531	-112.811	1
20180729	86.760	199.425	-112.666	1
20180730	90.833	204.257	-113.424	1
20180731	94.265	209.023	-114.758	1
20180801	97.168	213.719	-116.551	1
20180802	99.489	218.344	-118.855	1
20180803	101.342	222.894	-121.552	1
20180804	102.310	227.366	-125.056	1
20180805	102.084	231.755	-129.671	1
20180806	100.868	236.059	-135.191	1
20180807	98.576	240.273	-141.697	1
20180808	96.313	244.397	-148.085	1
20180809	95.004	248.433	-153.430	1
20180810	94.454	252.382	-157.928	1
20180811	95.165	256.246	-161.082	1
20180812	96.816	260.025	-163.209	1
20180813	99.123	263.720	-164.597	1
20180814	102.932	267.332	-164.400	1
20180815	108.543	270.865	-162.323	1
20180816	114.907	274.319	-159.411	1
20180817	121.514	277.692	-156.178	1
20180818	128.558	280.983	-152.425	1
20180819	135.658	284.192	-148.534	1
20180820	143.818	287.320	-143.503	1
20180821	153.799	290.370	-136.571	1
20180822	164.938	293.341	-128.403	1
20180823	177.353	296.235	-118.883	1
20180824	189.829	299.052	-109.224	1
20180825	201.195	301.789	-100.594	1
20180826	211.825	304.443	-92.617	1
20180827	221.219	307.010	-85.791	1
20180828	229.550	309.489	-79.939	0
20180829	237.073	311.876	-74.803	0
20180830	242.864	314.166	-71.303	0
20180831	246.531	316.357	-69.826	0
20180901	249.532	318.447	-68.914	0
20180902	252.658	320.437	-67.778	0
20180903	255.603	322.327	-66.724	0
20180904	258.893	324.119	-65.227	0
20180905	261.301	325.812	-64.511	0
20180906	261.870	327.404	-65.534	0
20180907	261.522	328.895	-67.373	0
20180908	260.165	330.283	-70.118	0
20180909	258.166	331.567	-73.401	0
20180910	256.135	332.749	-76.614	0
20180911	253.670	333.827	-80.156	1
20180912	250.837	334.802	-83.965	1
20180913	247.852	335.676	-87.825	1
20180914	244.718	336.450	-91.732	1
20180915	241.696	337.125	-95.429	1
20180916	238.998	337.703	-98.705	1
20180917	235.639	338.180	-102.541	1
20180918	230.976	338.554	-107.578	1
20180919	225.237	338.822	-113.585	1
20180920	218.060	338.981	-120.920	1
20180921	210.022	339.027	-129.006	1
20180922	201.603	338.960	-137.357	1
20180923	192.177	338.775	-146.599	1
20180924	181.689	338.470	-156.781	1
20180925	171.181	338.045	-166.865	1
20180926	161.233	337.502	-176.269	1
20180927	151.942	336.841	-184.899	1
20180928	143.855	336.066	-192.211	1
20180929	136.338	335.174	-198.836	1
20180930	128.995	334.167	-205.172	1
20181001	122.628	333.044	-210.415	1
20181002	117.392	331.808	-214.416	1
20181003	112.852	330.461	-217.610	1
20181004	108.937	329.006	-220.069	1
20181005	105.651	327.445	-221.793	1
20181006	102.821	325.779	-222.958	1
20181007	101.142	324.011	-222.869	1
20181008	101.098	322.147	-221.049	1
20181009	102.406	320.190	-217.784	1
20181010	105.233	318.144	-212.911	1
20181011	108.327	316.009	-207.682	1
20181012	110.624	313.785	-203.161	1
20181013	112.450	311.469	-199.019	1
20181014	113.291	309.061	-195.770	1
20181015	113.531	306.561	-193.031	1
20181016	113.548	303.970	-190.422	1
20181017	112.422	301.285	-188.864	1
20181018	109.851	298.506	-188.655	1
20181019	107.138	295.632	-188.494	1
20181020	104.956	292.667	-187.712	1
20181021	103.126	289.613	-186.487	1
20181022	102.160	286.472	-184.313	1
20181023	100.955	283.245	-182.290	1
20181024	98.687	279.932	-181.245	1
20181025	96.204	276.533	-180.328	1
20181026	93.443	273.048	-179.605	1
20181027	90.635	269.481	-178.846	1
20181028	88.252	265.833	-177.582	1
20181029	85.956	262.107	-176.151	1
20181030	83.762	258.304	-174.542	1
20181031	81.935	254.426	-172.492	1
